especie,familia,genero,latitude,longitude,estado,municipio,ano,mes,tipo_registro,dataset,id_gbif
Erythemis Peruviana,Libellulidae,Erythemis,-20.365195,-40.340253,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938464274
Certhiaxis Cinnamomeus,Furnariidae,Certhiaxis,-20.365195,-40.340253,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938464279
Trifolium Repens,Fabaceae,Trifolium,-22.71858,-45.826672,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938464301
Vanessa Braziliensis,Nymphalidae,Vanessa,-29.158433,-49.582012,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938464322
Diabrotica Limitata,Chrysomelidae,Diabrotica,-25.387578,-48.977555,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938464362
Epictia Borapeliotes,Leptotyphlopidae,Epictia,-8.186608,-35.505645,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938464420
Mimus Gilvus,Mimidae,Mimus,-16.430091,-39.072211,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938464449
Cacoscelis Marginata,Chrysomelidae,Cacoscelis,-23.055145,-46.63862,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938464483
Nyctanassa Violacea,Ardeidae,Nyctanassa,-23.935005,-46.398032,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938464565
Sapajus Nigritus,Cebidae,Sapajus,-22.975619,-43.328066,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938464917
Pyrrhura Frontalis,Psittacidae,Pyrrhura,-26.517538,-49.060215,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938464979
Didelphis Aurita,Didelphidae,Didelphis,-20.604273,-40.453766,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938465220
Asclepias Curassavica,Apocynaceae,Asclepias,-23.4962,-46.026711,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938465532
Dendrocygna Autumnalis,Anatidae,Dendrocygna,-9.82822,-56.097649,Mato Grosso,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938466696
Thamnophilus Ambiguus,Thamnophilidae,Thamnophilus,-23.04525,-43.534495,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938466959
Tayassu Pecari,Tayassuidae,Tayassu,-24.130076,-47.850737,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938467083
Rynchops Niger,Laridae,Rynchops,-22.985899,-43.685749,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938467613
Malpighia Emarginata,Malpighiaceae,Malpighia,-23.658182,-46.529369,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938467837
Misumenops Callinurus,Thomisidae,Misumenops,-29.895232,-50.252826,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938467915
Brotogeris Chiriri,Psittacidae,Brotogeris,-15.588239,-56.090516,Mato Grosso,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938467985
Harmonia Axyridis,Coccinellidae,Harmonia,-22.061128,-45.828103,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938468400
Chloroscombrus Chrysurus,Carangidae,Chloroscombrus,-16.897277,-39.11193,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938468422
Thamnophilus Doliatus,Thamnophilidae,Thamnophilus,-18.80027,-41.896194,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938468447
Caiman Latirostris,Alligatoridae,Caiman,-27.597744,-48.510592,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938468526
Sickius Longibulbi,Theraphosidae,Sickius,-22.868987,-49.239689,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938468557
Guira Guira,Cuculidae,Guira,-2.597518,-44.191254,Maranhão,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938468963
Sphenorhina Rubra,Cercopidae,Sphenorhina,-25.387042,-48.978247,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938469070
Myiozetetes Similis,Tyrannidae,Myiozetetes,-23.982007,-46.313873,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938469081
Amazona Aestiva,Psittacidae,Amazona,-22.867,-43.392751,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938469147
Columbina Talpacoti,Columbidae,Columbina,-20.367763,-40.339889,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938469312
Athene Cunicularia,Strigidae,Athene,0.030845,-51.049257,Amapá,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938470572
Boana Semilineata,Hylidae,Boana,-24.407955,-47.827801,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938470590
Cnidoscolus Urens,Euphorbiaceae,Cnidoscolus,-6.070315,-35.100772,Rio Grande Do Norte,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938470727
Nephilingis Cruentata,Araneidae,Nephilingis,-18.77884,-40.991398,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938471361
Spathodea Campanulata,Bignoniaceae,Spathodea,-29.549528,-51.014221,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938471470
Basiprionota Sinuata,Chrysomelidae,Basiprionota,-19.925567,-40.150881,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938471492
Solanum Americanum,Solanaceae,Solanum,-23.940275,-52.35016,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938471664
Sphenorhina Rubra,Cercopidae,Sphenorhina,-24.237047,-48.42341,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938471669
Icterus Icterus,Icteridae,Icterus,-16.430195,-39.073369,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938472540
Ascalapha Odorata,Erebidae,Ascalapha,-23.557583,-46.601942,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938472652
Numenius Hudsonicus,Scolopacidae,Numenius,-22.985053,-43.68458,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938472876
Menemerus Bivittatus,Salticidae,Menemerus,-9.90437,-56.097716,Mato Grosso,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938472878
Pilosocereus Catingicola,Cactaceae,Pilosocereus,-5.447527,-35.302493,Rio Grande Do Norte,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938474492
Curetia Tibialis,Fulgoridae,Curetia,-23.63986,-46.86882,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938474620
Atractus Paraguayensis,Colubridae,Atractus,-26.857679,-52.59198,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938474627
Aechmea Nudicaulis,Bromeliaceae,Aechmea,-24.24225,-46.993977,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938474669
Cygnus Atratus,Anatidae,Cygnus,-19.93413,-43.938908,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938474682
Lunarca Ovalis,Arcidae,Lunarca,-25.71756,-48.482943,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938474707
Physalaemus Cuvieri,Leptodactylidae,Physalaemus,-27.622715,-52.371331,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938474957
Caracara Plancus,Falconidae,Caracara,-23.825372,-46.11369,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938475112
Paratrechina Longicornis,Formicidae,Paratrechina,-22.868859,-43.047608,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938476355
Trichonephila Clavipes,Araneidae,Trichonephila,-29.551529,-51.016634,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938476516
Pilea Cadierei,Urticaceae,Pilea,-22.959092,-43.277917,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938476587
Fluvicola Nengeta,Tyrannidae,Fluvicola,-23.540939,-50.093001,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938476607
Phaethornis Ruber,Trochilidae,Phaethornis,-9.531774,-35.849388,Alagoas,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938476695
Eriphia Gonagra,Eriphiidae,Eriphia,-8.270697,-34.944656,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938476718
Rynchops Niger,Laridae,Rynchops,-22.985322,-43.685142,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938478535
Morpho Menelaus,Nymphalidae,Morpho,-22.068984,-45.541216,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938479016
Dynamine Mylitta,Nymphalidae,Dynamine,-23.410775,-47.353263,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938479017
Ipomoea Cairica,Convolvulaceae,Ipomoea,-23.567229,-46.737897,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938479018
Iridopelma Hirsutum,Theraphosidae,Iridopelma,-7.268971,-34.824997,Paraíba,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938479695
Xiphorhynchus Picus,Furnariidae,Xiphorhynchus,-9.531774,-35.849388,Alagoas,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938479877
Lycorea Ilione,Nymphalidae,Lycorea,-25.387263,-48.97808,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938479966
Favolus Tenuiculus,Polyporaceae,Favolus,-23.847135,-46.963668,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938480538
Ramphocelus Carbo,Thraupidae,Ramphocelus,0.693588,-51.388468,Amapá,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938480708
Herpetotheres Cachinnans,Falconidae,Herpetotheres,-14.819078,-45.97694,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938480830
Melipotis Ochrodes,Erebidae,Melipotis,-5.9559,-39.081693,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938481720
Xenodon Neuwiedii,Colubridae,Xenodon,-14.439397,-39.026522,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938481783
Bixa Orellana,Bixaceae,Bixa,-22.887349,-47.03308,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938481794
Lagria Villosa,Tenebrionidae,Lagria,-20.220705,-40.202816,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938481937
Patagioenas Picazuro,Columbidae,Patagioenas,-23.007381,-43.325675,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938481991
Nasua Nasua,Procyonidae,Nasua,-23.40968,-47.35743,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938482004
Tillandsia Recurvata,Bromeliaceae,Tillandsia,-8.1872,-35.505103,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938482006
Philodendron Simonianum,Araceae,Philodendron,-23.754872,-45.802622,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938482708
Platalea Ajaja,Threskiornithidae,Platalea,-23.202436,-44.720622,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938482730
Corydalus Diasi,Corydalidae,Corydalus,-20.531762,-43.700438,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938482912
Neoaulacoryssus Speciosus,Carabidae,Neoaulacoryssus,-8.188378,-35.505847,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938482959
Coleus Scutellarioides,Lamiaceae,Coleus,-20.390349,-41.025768,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938483078
Cylindera Suturalis,Carabidae,Cylindera,-10.571538,-36.599218,Sergipe,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938483900
Chlorida Festiva,Cerambycidae,Chlorida,-12.482623,-37.958232,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938484112
Diopsittaca Nobilis,Psittacidae,Diopsittaca,-2.497322,-44.271193,Maranhão,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938484142
Megalobulimus Dryades,Strophocheilidae,Megalobulimus,-24.03029,-47.35232,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938484185
Gallinula Chloropus,Rallidae,Gallinula,-20.364368,-40.336379,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938484287
Dendrocygna Autumnalis,Anatidae,Dendrocygna,-1.465942,-48.505445,Pará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938484599
Ceroctena Amynta,Erebidae,Ceroctena,-23.42595,-46.633505,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938484606
Brotogeris Chiriri,Psittacidae,Brotogeris,-20.731457,-48.06321,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938484613
Gallinula Chloropus,Rallidae,Gallinula,-26.505456,-49.127467,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938485256
Lissachatina Fulica,Achatinidae,Lissachatina,-22.945026,-46.971691,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938485697
Trigona Spinipes,Apidae,Trigona,-23.822665,-46.111231,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938485806
Columbina Talpacoti,Columbidae,Columbina,-15.588239,-56.090516,Mato Grosso,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938485812
Pitcairnia Flammea,Bromeliaceae,Pitcairnia,-22.70872,-45.830319,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938485842
Ascalapha Odorata,Erebidae,Ascalapha,-22.397423,-41.792523,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938485957
Hasarius Adansoni,Salticidae,Hasarius,-22.868861,-43.049885,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938485988
Eciton Quadriglume,Formicidae,Eciton,-20.522555,-41.861062,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938486008
Hypanus Guttatus,Dasyatidae,Hypanus,-16.89739,-39.112019,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938486056
Rhinella Diptycha,Bufonidae,Rhinella,-9.599467,-35.724108,Alagoas,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938487141
Pachyramphus Polychopterus,Cotingidae,Pachyramphus,-26.524446,-49.149522,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938487206
Turdus Amaurochalinus,Turdidae,Turdus,-22.458767,-43.218572,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938487630
Ascalapha Odorata,Erebidae,Ascalapha,-4.661619,-37.449861,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938487774
Dolichothele Exilis,Theraphosidae,Dolichothele,-8.426285,-37.035806,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938487972
Myiobius Barbatus,Tyrannidae,Myiobius,-22.952057,-43.487717,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938488095
Cariama Cristata,Cariamidae,Cariama,-22.718535,-45.826741,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938488985
Thraupis Sayaca,Thraupidae,Thraupis,-21.036413,-42.794149,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938488993
Eumorpha Vitis,Sphingidae,Eumorpha,-27.676263,-48.690621,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938489512
Sittasomus Griseicapillus,Furnariidae,Sittasomus,-22.28074,-43.689248,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938489514
Hypanartia Bella,Nymphalidae,Hypanartia,-29.632369,-53.611906,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938489645
Colaptes Melanochloros,Picidae,Colaptes,-7.119655,-34.872322,Paraíba,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938489664
Philodendron Simonianum,Araceae,Philodendron,-23.753778,-45.773975,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938489750
Vanellus Chilensis,Charadriidae,Vanellus,-19.93263,-40.637375,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938490140
Stilpnia Cayana,Thraupidae,Stilpnia,-7.147744,-34.834278,Paraíba,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938490143
Gomesa Cornigera,Orchidaceae,Gomesa,-27.740652,-48.533524,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938490161
Columbina Talpacoti,Columbidae,Columbina,-22.815775,-47.230797,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938490276
Ololygon Littoreus,Hylidae,Ololygon,-22.952106,-42.026086,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938490431
Furnarius Rufus,Furnariidae,Furnarius,-23.86639,-52.317849,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938490455
Philodendron Loefgrenii,Araceae,Philodendron,-23.752697,-45.780705,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938490487
Megaceryle Torquata,Alcedinidae,Megaceryle,-7.606276,-72.739541,Acre,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938490777
Columbina Picui,Columbidae,Columbina,-3.948746,-38.276104,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938490823
Parides Proneus,Papilionidae,Parides,-22.450481,-44.080534,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938490842
Columbina Picui,Columbidae,Columbina,-26.824529,-49.28273,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938490847
Chira Lucina,Salticidae,Chira,-23.007033,-43.632496,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938491896
Stilpnia Cayana,Thraupidae,Stilpnia,-9.531774,-35.849388,Alagoas,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938491983
Aechmea Fasciata,Bromeliaceae,Aechmea,-22.820988,-43.380626,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938491989
Myiozetetes Similis,Tyrannidae,Myiozetetes,-9.157125,-36.042008,Alagoas,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938491992
Theridion Calcynatum,Theridiidae,Theridion,-25.387325,-48.978072,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938492190
Rupornis Magnirostris,Accipitridae,Rupornis,-9.531774,-35.849388,Alagoas,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938492318
Ligia Exotica,Ligiidae,Ligia,-23.984784,-46.310461,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938493346
Stenopus Hispidus,Stenopodidae,Stenopus,-13.014932,-38.468404,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938493382
Armadillidium Vulgare,Armadillidiidae,Armadillidium,-23.017764,-47.529015,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938493745
Chrysuronia Versicolor,Trochilidae,Chrysuronia,-15.878499,-47.837365,Distrito Federal,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938493762
Sphenorhina Rubra,Cercopidae,Sphenorhina,-25.38728,-48.978172,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,5938493801
